path,label,label_id
/content/khana/khana/solkadhi/f3bbde12e1ebcbd66989a56bf5ff3805,solkadhi,74
/content/khana/khana/idli/tqrzoxertl8shjy0amlg,idli,34
/content/khana/khana/pav bhaji/tr0eibm0fwxmswcoaa74,pav bhaji,59
/content/khana/khana/rajma chawal/vlleivh0bxmbrwgb5bbi,rajma chawal,65
/content/khana/khana/garlic naan/w1cez2b66my7yo6kol8c,garlic naan,27
/content/khana/khana/anda curry/md1txgqqmugdrjdyzhgo,anda curry,5
/content/khana/khana/uttapam/f0xbnlcsbsgav6bwmx1t,uttapam,78
/content/khana/khana/set dosa/mej0witdn5mywbqipxtp,set dosa,72
/content/khana/khana/anda curry/n6s1eqrzk3kqpoxyqpcw,anda curry,5
/content/khana/khana/garlic bread/3ff89a338b5c5e3376d56cb899d057b3,garlic bread,26
/content/khana/khana/pav bhaji/itytstrwqke0x035dmh7,pav bhaji,59
/content/khana/khana/sev puri/yweadz0sc3uky9os2bbt,sev puri,73
/content/khana/khana/garlic bread/fa1a6571e420758eb5d043b44fa0b6d2,garlic bread,26
/content/khana/khana/palak paneer/y9auz32o682dok7us0kf,palak paneer,52
/content/khana/khana/dal khichdi/jj2jdrettv3xvcb2nssg,dal khichdi,21
/content/khana/khana/masala dosa/trla8xhxny9hp33cpjju,masala dosa,41
/content/khana/khana/steamed momo/ocgv3d81wrdi1hbe1red,steamed momo,75
/content/khana/khana/idli/uxaudqgs3lmczqnapewh,idli,34
/content/khana/khana/garlic bread/pghbwo4lkybaonfjdbhe,garlic bread,26
/content/khana/khana/grilled sandwich/9aa536881260b285545f8bb07a854a83,grilled sandwich,29
/content/khana/khana/garlic naan/d0ci8kwykup6yc6bklcp,garlic naan,27
/content/khana/khana/seekh kebab/22601d27850581581105cdbf41672c4a,seekh kebab,71
/content/khana/khana/fish curry/ywbxgquyx8cbre9s4hoc,fish curry,24
/content/khana/khana/gulab jamun/qtsxy486ihkxdkgrsfpz,gulab jamun,31
/content/khana/khana/falooda/ib3ldrdcaaigblbzot4e,falooda,23
/content/khana/khana/gulab jamun/wkqeiiu9hiztxiidwrkj,gulab jamun,31
/content/khana/khana/pav bhaji/artxljf0f6tyfwwj6afp,pav bhaji,59
/content/khana/khana/aloo gobi/chir994tocmrfmhklo1f,aloo gobi,0
/content/khana/khana/misal pav/zfnm6jbhkauxqhriiev4,misal pav,44
/content/khana/khana/vada pav/vsuva9wsd329ecuoa8go,vada pav,79
/content/khana/khana/garlic naan/cxewo7kxz6qu6xzh69sg,garlic naan,27
/content/khana/khana/sev puri/w8fausarmqxwhpdhgoef,sev puri,73
/content/khana/khana/masala dosa/b50b870bdaeadf7124c035092f33b2a7,masala dosa,41
/content/khana/khana/falooda/bbdb9d103b3b983b22c5b56429ff4abf,falooda,23
/content/khana/khana/grilled sandwich/b3nuu7whb2cfuohn0hza,grilled sandwich,29
/content/khana/khana/banana chips/xsqduwman2ayrbq3xy4u,banana chips,7
/content/khana/khana/set dosa/ta6tiiwtgdkrg0e638rh,set dosa,72
/content/khana/khana/falooda/mvgf5ue5dfzjojuczab0,falooda,23
/content/khana/khana/dhokla/tpytjgscxcfpycqwbqcl,dhokla,22
/content/khana/khana/chicken pizza/17645b4834599130e3f149250b03a36d,chicken pizza,15
/content/khana/khana/biryani/bd8ruuixhq0nbxmukexh,biryani,10
/content/khana/khana/idli/sgtmofkjtyn8jixyg2wj,idli,34
/content/khana/khana/paneer masala/yogn05exj6xggqhcem1s,paneer masala,53
/content/khana/khana/pav bhaji/f9b2085ba4cf5b7299b295d2e8318b99,pav bhaji,59
/content/khana/khana/biryani/ipzrjfonlvzgfem4xloh,biryani,10
/content/khana/khana/vada pav/142008cf44a53376d439277dab68a585,vada pav,79
/content/khana/khana/aloo paratha/f1695658334825aa3655d8a53ccf6ba1,aloo paratha,3
/content/khana/khana/seekh kebab/u3dowggqrf7bit4do5jl,seekh kebab,71
/content/khana/khana/pav bhaji/e1xo1cvaw3ykqr6oonz9,pav bhaji,59
/content/khana/khana/fish curry/zgjofxizr9rwzoomh6xe,fish curry,24
/content/khana/khana/palak paneer/b7adbc7294043f05000e30b73d076ed5,palak paneer,52
/content/khana/khana/aloo mutter/cwxpyrmqjmrn4c2ek6bj,aloo mutter,2
/content/khana/khana/chaas/rr1kyykbqlh4hegqjw4s,chaas,12
/content/khana/khana/kulfi/yfnej6n4pdskvypytgob,kulfi,39
/content/khana/khana/chicken pizza/kvyey22ekpgwkki0a77w,chicken pizza,15
/content/khana/khana/uttapam/hul9dhmosoxwzxgo4vpi,uttapam,78
/content/khana/khana/anda curry/wjldloc5d8elfhajex13,anda curry,5
/content/khana/khana/garlic bread/d24uhuuovnbxsbdpkles,garlic bread,26
/content/khana/khana/anda curry/798c5ba72ced10c5342d2e70adbe89df,anda curry,5
/content/khana/khana/idli/govchbn0lxf1icz9czvp,idli,34
/content/khana/khana/rasgulla/nagbxgib72thbvihieej,rasgulla,66
/content/khana/khana/samosa/wtz0fjeaoysxyjvkbu0s,samosa,70
/content/khana/khana/biryani/e5uph6qvukxgkvs7iftp,biryani,10
/content/khana/khana/steamed momo/a2k5jfhlfqv9aaey9obd,steamed momo,75
/content/khana/khana/biryani/aieyprhcbyr2gfmftvee,biryani,10
/content/khana/khana/garlic bread/lala2o0jlwj0mocmonso,garlic bread,26
/content/khana/khana/paneer masala/gjlz1ovdqdugn0dvrofg,paneer masala,53
/content/khana/khana/kaju katli/dzpwrfifiesclmvrtggc,kaju katli,36
/content/khana/khana/thali/fnsv7argryzal9px6m8t,thali,76
/content/khana/khana/grilled sandwich/mkljswlvtn84tfwibwvc,grilled sandwich,29
/content/khana/khana/idli/agqotdcyfsgofziottjm,idli,34
/content/khana/khana/uttapam/496492283c064b43e167097f441c6609,uttapam,78
/content/khana/khana/pav bhaji/y7p1bi7kweufc5idhppt,pav bhaji,59
/content/khana/khana/pongal/jwlkaoncvc9ah47mhusz,pongal,63
/content/khana/khana/grilled sandwich/otnpt13ldsdhx6evatz0,grilled sandwich,29
/content/khana/khana/palak paneer/500f831c09479b568f4b6c3721cbe284,palak paneer,52
/content/khana/khana/dal khichdi/kj36trzodndyv4kftrlc,dal khichdi,21
/content/khana/khana/paneer masala/rip77hk32ezxh7fjamnn,paneer masala,53
/content/khana/khana/paneer pizza/q5qibxlo7tcb2wamyskd,paneer pizza,54
/content/khana/khana/vada pav/lsooqyjiqwrbdqvdifvk,vada pav,79
/content/khana/khana/garlic bread/ubprqcglk7x4zjgkwh3s,garlic bread,26
/content/khana/khana/biryani/r6ilsphsnwdlq99iujfg,biryani,10
/content/khana/khana/chaas/lo7cwxxcxkgdgbkwfa8x,chaas,12
/content/khana/khana/aloo paratha/j5kgdehrayxauh6kg9uv,aloo paratha,3
/content/khana/khana/idli/oavacolaq9dsybd5apnh,idli,34
/content/khana/khana/samosa/zapcyhojbejxqaeewh2m,samosa,70
/content/khana/khana/besan laddu/57c43b99304d049e01b0f96ecd6a6c81,besan laddu,8
/content/khana/khana/grilled sandwich/ipqswolic7b03gqycmwr,grilled sandwich,29
/content/khana/khana/chicken pizza/gh9kj1hfw72wnlbed3yy,chicken pizza,15
/content/khana/khana/pani puri/ckfqznycvi4r7yu1qal6,pani puri,55
/content/khana/khana/garlic naan/fu4izizunakirbjqw2u8,garlic naan,27
/content/khana/khana/paneer pizza/uyzaon9x0rilxfcfwzfi,paneer pizza,54
/content/khana/khana/biryani/edlxgbhclbm67y4vzu5f,biryani,10
/content/khana/khana/fish curry/btu37zws0fgnsnqqndes,fish curry,24
/content/khana/khana/gujhia/cfbe45fcb664ebeabe0f9429b54c9876,gujhia,30
/content/khana/khana/rasgulla/nkqmgfout7gejfnftl3a,rasgulla,66
/content/khana/khana/chapati/377caff945ee3ea3169ae65b550474a3,chapati,14
/content/khana/khana/grilled sandwich/lnoru3une76qaupa20lt,grilled sandwich,29
/content/khana/khana/chapati/a1sthg39djluvhvmqr4m,chapati,14
/content/khana/khana/pav bhaji/zw7patgvapfvo1fkui0u,pav bhaji,59
/content/khana/khana/samosa/g5tudhdptzga0m4gedss,samosa,70
/content/khana/khana/aloo paratha/6fc78730013f8c60bfae3820f16ca370,aloo paratha,3
/content/khana/khana/rasgulla/o72f7qtxmnvlz4f1utdy,rasgulla,66
/content/khana/khana/pav bhaji/npdikuiswvm1a4z8trsv,pav bhaji,59
/content/khana/khana/biryani/bgt2d3awr1ugt6iv29dd,biryani,10
/content/khana/khana/margherita pizza/ztxlz8ue0wxhc1bhljhh,margherita pizza,40
/content/khana/khana/palak paneer/ajedoitx3cgoria5orp7,palak paneer,52
/content/khana/khana/dabeli/eknlzsvj3d5umpia4zs1,dabeli,20
/content/khana/khana/paneer masala/epwaeont0kquzl0ebcg0,paneer masala,53
/content/khana/khana/palak paneer/cv3xgjg01wosgfofkiga,palak paneer,52
/content/khana/khana/biryani/hjicnjitpgwvoyng2ruf,biryani,10
/content/khana/khana/khakhra/eauyhyos0kuhgdzd3hob,khakhra,37
/content/khana/khana/rasgulla/1f31ac6ce57142912ec465f2e65a4f3d,rasgulla,66
/content/khana/khana/grilled sandwich/cweck4bgdyyyw02ks7op,grilled sandwich,29
/content/khana/khana/dabeli/a4inrqhxp0kw5rpghkdr,dabeli,20
/content/khana/khana/uttapam/fxmbomm0a7ztb0chwtdm,uttapam,78
/content/khana/khana/grilled sandwich/tckpgjhnhalura0gwulp,grilled sandwich,29
/content/khana/khana/pav bhaji/oopghi3h7psrggbqagyq,pav bhaji,59
/content/khana/khana/biryani/e788dd13c38efd8595375cabbf681ca0,biryani,10
/content/khana/khana/uttapam/mddasepqki62109wy66i,uttapam,78
/content/khana/khana/idli/zvai6riwnwd919xytvba,idli,34
/content/khana/khana/idli/snsnascyxdge6p1kpkho,idli,34
/content/khana/khana/gulab jamun/88a856a1de6c8aec978ebdfe9700002a,gulab jamun,31
/content/khana/khana/chicken pizza/ajn1rvwmm7c4lsj4pnqf,chicken pizza,15
/content/khana/khana/seekh kebab/pqsjm4l1b0l9zp8hzccg,seekh kebab,71
/content/khana/khana/falooda/orkqmekvad0yjjm4dqg4,falooda,23
/content/khana/khana/biryani/zm6qiupw8kmpgze4c3hj,biryani,10
/content/khana/khana/rajma chawal/kkr93pph2zifjdmwer03,rajma chawal,65
/content/khana/khana/dhokla/egeciuqbu4v6ttmy6zua,dhokla,22
/content/khana/khana/garlic bread/msxmoq5nrdyaabldbhjt,garlic bread,26
/content/khana/khana/grilled sandwich/xfi8evr69szudfpe3oqx,grilled sandwich,29
/content/khana/khana/gulab jamun/vxgpitdjyun5q3dl8b4p,gulab jamun,31
/content/khana/khana/jalebi/uwsbc0wcswcoyoggfpnf,jalebi,35
/content/khana/khana/margherita pizza/hwwzycsuhzf6jc9nlozw,margherita pizza,40
/content/khana/khana/pav bhaji/ehtv0b1vijaj3eld6i1c,pav bhaji,59
/content/khana/khana/paneer masala/hhvbwjei7rcw4rqeoxfh,paneer masala,53
/content/khana/khana/paneer masala/bwi3jdynx5a7seyc9ebp,paneer masala,53
/content/khana/khana/chole bhature/vwu3kxkuvsc29xcgbmo4,chole bhature,19
/content/khana/khana/masala dosa/nexjwd04sdbpzewdc2v4,masala dosa,41
/content/khana/khana/idli/chseoqm9mhdq5yk6qjdn,idli,34
/content/khana/khana/rajma chawal/dnkmsmqn7xmmoslsjokx,rajma chawal,65
/content/khana/khana/aloo gobi/wacfhdnqso9ptkhmevf5,aloo gobi,0
/content/khana/khana/palak paneer/envxsxueingruhnwyrz8,palak paneer,52
/content/khana/khana/besan laddu/itdybdlj1fl5cvouzmsz,besan laddu,8
/content/khana/khana/aloo mutter/pfwg7zk8k9vzutfg4w6k,aloo mutter,2
/content/khana/khana/uttapam/d425a62bd5f98cdce2ed75b50494b532,uttapam,78
/content/khana/khana/pepperoni pizza/qcvjb3ittadhmzrbqagp,pepperoni pizza,60
/content/khana/khana/masala dosa/pgjyrhuguflgzrarrcwp,masala dosa,41
/content/khana/khana/thali/ueuk2kfqh0y8cc1z02cq,thali,76
/content/khana/khana/thali/pbivhqkzlifamssshbsp,thali,76
/content/khana/khana/idli/sy30lxzlj8m9bbkek2ob,idli,34
/content/khana/khana/seekh kebab/0b8b0294cb4c9054f5678e288f3c1d7c,seekh kebab,71
/content/khana/khana/chana masala/w4uytd2oc4wsbjvd6ovc,chana masala,13
/content/khana/khana/masala papad/w62zdxe3zhtuvau6bmgh,masala papad,42
/content/khana/khana/garlic bread/vzbugqhbtwjabrlzhbms,garlic bread,26
/content/khana/khana/chana masala/bzfywsvm1yzwqslq6i3p,chana masala,13
/content/khana/khana/dal khichdi/yvs9io4p348hvwz24pau,dal khichdi,21
/content/khana/khana/rajma chawal/okpxnzozefaljmpgki18,rajma chawal,65
/content/khana/khana/seekh kebab/cpzxayf2dhsbt7lythcy,seekh kebab,71
/content/khana/khana/aloo paratha/lzq25v1dagndivprizdy,aloo paratha,3
/content/khana/khana/margherita pizza/ahknmnm0cuydfa2corfb,margherita pizza,40
/content/khana/khana/vada pav/wanfvo68hy9ad5zk1epg,vada pav,79
/content/khana/khana/paneer masala/hes1ufqwqu1vv4v1oqxj,paneer masala,53
/content/khana/khana/masala papad/1a94e5bf50b42c76a90222d56055fd73,masala papad,42
/content/khana/khana/vada pav/quyiutzopudvkqmorcht,vada pav,79
/content/khana/khana/idli/bzx8pyqe6ifs2mcgp8zz,idli,34
/content/khana/khana/chicken wings/lygwbixbxjdqgwnyojkz,chicken wings,16
/content/khana/khana/biryani/icsfmhdfnmpuzryoygyf,biryani,10
/content/khana/khana/garlic bread/snvid8zjktexfcztoqot,garlic bread,26
/content/khana/khana/sabudana khichdi/e995zwtdgxzo8bjldtx1,sabudana khichdi,68
/content/khana/khana/paneer masala/skhlq4km3n9vq8crhkhc,paneer masala,53
/content/khana/khana/idli/d87f2d14241bdcc132a53517a7f726e9,idli,34
/content/khana/khana/navratan korma/54920e407c8076a450a87c955dd6b296,navratan korma,49
/content/khana/khana/grilled sandwich/tppv7qyzmdiysz3pmwod,grilled sandwich,29
/content/khana/khana/hara bhara kabab/bboqodhr1e5bvbtwljki,hara bhara kabab,32
/content/khana/khana/paneer masala/xbmfthvgvfhm52zmfm3x,paneer masala,53
/content/khana/khana/anda curry/268ac9ab88870c9b0abb5ca91fe6caad,anda curry,5
/content/khana/khana/anda curry/b7tuxpunsf5b30c32w2j,anda curry,5
/content/khana/khana/masala dosa/batj23g9skycrerh4lfg,masala dosa,41
/content/khana/khana/seekh kebab/excnjdyz9wiblz4gl5dy,seekh kebab,71
/content/khana/khana/aloo gobi/yvx6pqkvyvgtbrlb0gf1,aloo gobi,0
/content/khana/khana/samosa/39ac70af597071424670b3c02e485220,samosa,70
/content/khana/khana/gulab jamun/sxuqqlnnm3mhxd2gbfgy,gulab jamun,31
/content/khana/khana/biryani/xilspap9ljtelbrgomgb,biryani,10
/content/khana/khana/samosa/fzl3zeyzcs0nvd3pftjk,samosa,70
/content/khana/khana/seekh kebab/578f56cb28269370d678f9edad8fe6dc,seekh kebab,71
/content/khana/khana/kulfi/ff6866c9b0427857c2e8a7696216e1a6,kulfi,39
/content/khana/khana/garlic naan/y7sje8fnyvvz6essnyxj,garlic naan,27
/content/khana/khana/seekh kebab/rjs4rmam4qxishr3ypon,seekh kebab,71
/content/khana/khana/masala dosa/nvnqdrcuvn9dyhh5mfgx,masala dosa,41
/content/khana/khana/dhokla/slo46qtwjbwxj2kbewa5,dhokla,22
/content/khana/khana/idli/b3gxumwzmlqkzdcyg8q6,idli,34
/content/khana/khana/margherita pizza/po2ommge1ov2bwo3lgg1,margherita pizza,40
/content/khana/khana/biryani/rd8t2b76bhw599jrhwi8,biryani,10
/content/khana/khana/gulab jamun/ouyrfzccf4wgfdtatcat,gulab jamun,31
/content/khana/khana/paneer masala/jr6p69shig6jxwtomevq,paneer masala,53
/content/khana/khana/kulfi/q04ikora65nfrsbjjwdx,kulfi,39
/content/khana/khana/masala dosa/mzeogcsxbbmbgrcbaere,masala dosa,41
/content/khana/khana/chicken pizza/qacetirnji105i4cxgqf,chicken pizza,15
/content/khana/khana/chicken wings/ox7x1jb7ndjjjjwmyrdm,chicken wings,16
/content/khana/khana/seekh kebab/ltsqo5bpziewlha5obqo,seekh kebab,71
/content/khana/khana/hara bhara kabab/bkpefpzlfvlufrbxeacz,hara bhara kabab,32
/content/khana/khana/gujhia/yhqxdj0ycbkis1yyc9o4,gujhia,30
/content/khana/khana/uttapam/idcjdldfpu9uxbcgre24,uttapam,78
/content/khana/khana/dal khichdi/umswsv4yljwmysumekzn,dal khichdi,21
/content/khana/khana/gajar ka halwa/pbsskib78v3imiwjubdj,gajar ka halwa,25
/content/khana/khana/garlic naan/mmt5x0jo2mecn2supm0t,garlic naan,27
/content/khana/khana/palak paneer/1e6499b6b57e0bbd5091ea36a58b5784,palak paneer,52
/content/khana/khana/chapati/lhxlx7ydpoy15qwuhway,chapati,14
/content/khana/khana/paneer masala/arwsjqivtjpmtj1q6mtr,paneer masala,53
/content/khana/khana/anda curry/znmlrp3vzmdbshvzdfif,anda curry,5
/content/khana/khana/bhindi masala/egwoty4vkp6iakzacy9k,bhindi masala,9
/content/khana/khana/pav bhaji/6234feaa396bd01ace02897514b3dc5d,pav bhaji,59
/content/khana/khana/khakhra/fz6xx9wzhthdn6poufdx,khakhra,37
/content/khana/khana/gajar ka halwa/zjblydj1ekdrckpsbr7h,gajar ka halwa,25
/content/khana/khana/vada pav/gen5qc3vhxwsfwfsalm7,vada pav,79
/content/khana/khana/aloo paratha/s4k38bhgcdgdbasngahv,aloo paratha,3
/content/khana/khana/gujhia/kl1dd6l4xkv9hgpsvvem,gujhia,30
/content/khana/khana/idli/ms3puy0iw94novousxxk,idli,34
/content/khana/khana/garlic bread/dsxd9jwkpfq2vquhoyhq,garlic bread,26
/content/khana/khana/idli/xmx4x2sb2oesybpfudjm,idli,34
/content/khana/khana/masala dosa/f9d025c648b3c88a8ac8569d74418735,masala dosa,41
/content/khana/khana/garlic bread/aa9ff3117930cb7b0055500544ff9e40,garlic bread,26
/content/khana/khana/balushahi/sjnzmdn28ejcvrktau2f,balushahi,6
/content/khana/khana/idli/wdpixgxsgtozawovoseh,idli,34
/content/khana/khana/aloo paratha/ufiqb3xsvwbc4ndlgjwo,aloo paratha,3
/content/khana/khana/aloo gobi/838717ef78340227302bc2ac70c00430,aloo gobi,0
/content/khana/khana/dabeli/eaa0y5bybrizfut66cpg,dabeli,20
/content/khana/khana/chana masala/rpzwiyjrk3awp3yqwexc,chana masala,13
/content/khana/khana/falooda/25bd5bbf2abb64189d4cf11ac0c1768f,falooda,23
/content/khana/khana/paneer pizza/cbxfg4fynujjwj8t8gde,paneer pizza,54
/content/khana/khana/seekh kebab/3d563a710ecfb932b76b47d4e9c9c1a5,seekh kebab,71
/content/khana/khana/biryani/irjcg8v1geuxuhfpukib,biryani,10
/content/khana/khana/garlic bread/ptfbl6jd0xmxhxx4xlp0,garlic bread,26
/content/khana/khana/hara bhara kabab/tzrv0ku5zxgf0rdpyvrx,hara bhara kabab,32
/content/khana/khana/garlic naan/kmzwp37edskkmdor7ilo,garlic naan,27
/content/khana/khana/thukpa/u0sgmdmahi9pkg578bzw,thukpa,77
/content/khana/khana/samosa/mn3e0ltppy9u0rjypkbc,samosa,70
/content/khana/khana/biryani/d1zrksxtblmotxyk2qud,biryani,10
/content/khana/khana/grilled sandwich/cubczinslucwgumzg2rq,grilled sandwich,29
/content/khana/khana/aloo paratha/d769d3124d4e77c1a1b32ea912d4a0a9,aloo paratha,3
/content/khana/khana/masala dosa/apfwioiiwahxllrbsj5i,masala dosa,41
/content/khana/khana/palak paneer/ee22d81f211d872467fbb47b770fc130,palak paneer,52
/content/khana/khana/vada pav/lnxpqzcyo1adowcm4wyh,vada pav,79
/content/khana/khana/paneer masala/lj2tvhge4oxmnqzvq3pj,paneer masala,53
/content/khana/khana/chana masala/flherzvlcgxjtkzqhdq8,chana masala,13
/content/khana/khana/uttapam/fb4270a2ea47f2e8e27d0b69ae8916f3,uttapam,78
/content/khana/khana/pav bhaji/fjn5fgbshkdfczwavb8m,pav bhaji,59
/content/khana/khana/palak paneer/ds7vi1pv3pvbj5nwl66o,palak paneer,52
/content/khana/khana/uttapam/wwfaxejiikmyohnsxpqx,uttapam,78
/content/khana/khana/garlic naan/jdtdxhxukreainxq9fid,garlic naan,27
/content/khana/khana/paneer masala/r3c3z2k0c244hev6soc7,paneer masala,53
/content/khana/khana/idli/r9cj0xovavgaq3vif0wn,idli,34
/content/khana/khana/kaju katli/tjlno8kryinihogfb6rt,kaju katli,36
/content/khana/khana/samosa/l0ey3zl2mmhpxqlhzpdj,samosa,70
/content/khana/khana/biryani/xzoddtgsjsq98nsrpav5,biryani,10
/content/khana/khana/gulab jamun/sscw85xugvczdui1zxfx,gulab jamun,31
/content/khana/khana/idli/r1gtydszesmhec0zmsly,idli,34
/content/khana/khana/chana masala/cl7ikorq9cax7jtgs66z,chana masala,13
/content/khana/khana/chapati/xojk05uphhpfyerr0txx,chapati,14
/content/khana/khana/vada pav/nepjqhtkuisrcjwgraxu,vada pav,79
/content/khana/khana/paneer masala/iaf3xzttkbkg9t6ipjid,paneer masala,53
/content/khana/khana/grilled sandwich/gt5bpzhko2g02xz98fat,grilled sandwich,29
/content/khana/khana/sabudana khichdi/tems6s78rw9ugfw8x8jf,sabudana khichdi,68
/content/khana/khana/chapati/70d206d6fef5cdff5e848409d5f7a9fd,chapati,14
/content/khana/khana/navratan korma/coklwcuejl7r3uuux6tb,navratan korma,49
/content/khana/khana/gulab jamun/kkpqqdhl6snd1pjlyjxa,gulab jamun,31
/content/khana/khana/vada pav/o4ro4a6en80nwdzzctsz,vada pav,79
/content/khana/khana/gulab jamun/lxculetyz4krr3bylmtm,gulab jamun,31
/content/khana/khana/idli/9e335ab63bee05add59ea9d6aa254bf9,idli,34
/content/khana/khana/paneer masala/p4fweswuvi8frdpuqpx6,paneer masala,53
/content/khana/khana/falooda/2b797d83618cdff5c5b1b8d6a76a8bf9,falooda,23
/content/khana/khana/grilled sandwich/wjjs03mfqqxwj5kpkgj1,grilled sandwich,29
/content/khana/khana/idli/fq25mnarvlnfmx61lofi,idli,34
/content/khana/khana/sev puri/rupepvxsq2s7fhlxp3kb,sev puri,73
/content/khana/khana/biryani/d26227451ced418a1aca16f09347adc2,biryani,10
/content/khana/khana/chicken wings/mqopvtmhvmwwjcaczek5,chicken wings,16
/content/khana/khana/aloo gobi/dbc6c9497cce310277bc353d337ea6e6,aloo gobi,0
/content/khana/khana/garlic naan/nlv6fpncrmzhz5vntq9c,garlic naan,27
/content/khana/khana/chicken wings/fwrrovgchmdrmxnpicdp,chicken wings,16
/content/khana/khana/seekh kebab/ynxtpiazksnuturerjxr,seekh kebab,71
/content/khana/khana/aloo paratha/y2pp7uiywrjb1g9e9q3u,aloo paratha,3
/content/khana/khana/chapati/fzz0mddyhk7w4bwidgj1,chapati,14
/content/khana/khana/grilled sandwich/yp8i22bx0ciwfxja8opa,grilled sandwich,29
/content/khana/khana/masala dosa/fi9m002ja16oxsqexi3k,masala dosa,41
/content/khana/khana/dabeli/wxfcxh3myoqgskqekreu,dabeli,20
/content/khana/khana/garlic bread/c1n3c69uk1rbvsgqrugv,garlic bread,26
/content/khana/khana/fish curry/vvxgfbemvm4sghkgrshu,fish curry,24
/content/khana/khana/margherita pizza/77102d58288ff76f66b5931eb3f88cb9,margherita pizza,40
/content/khana/khana/paneer masala/kowt824jsd1omxncjkle,paneer masala,53
/content/khana/khana/rasgulla/ezgus0juulaejrbz7de7,rasgulla,66
/content/khana/khana/paneer masala/s9ch4asckn3plpu2ef0w,paneer masala,53
/content/khana/khana/rajma chawal/ksey5yskz9ingezaiomm,rajma chawal,65
/content/khana/khana/chaas/ng6fscygcspbvobpqj1s,chaas,12
/content/khana/khana/paneer masala/enqgpebxinqpul4dpdpd,paneer masala,53
/content/khana/khana/chana masala/gg2fk62ltgxlmxz0pa5x,chana masala,13
/content/khana/khana/chicken wings/fuqkbxfl9svefryjplf9,chicken wings,16
/content/khana/khana/paneer masala/eqbn3opjvwk1laitj5ey,paneer masala,53
/content/khana/khana/aloo paratha/erewnclkkbzdb2hrzf7c,aloo paratha,3
/content/khana/khana/garlic bread/404a2320e63ad8ffd9bc71b32af371a0,garlic bread,26
/content/khana/khana/papdi chaat/jv3hfvwmejl8vbpcnnyq,papdi chaat,57
/content/khana/khana/jalebi/s7muw80rbnfcvkj1bkzm,jalebi,35
/content/khana/khana/besan laddu/gradjvier5x8ontzbavs,besan laddu,8
/content/khana/khana/chapati/er96y2y8hczejwql88ly,chapati,14
/content/khana/khana/biryani/aa3bdce039221d40f20c5bad815d812a,biryani,10
/content/khana/khana/aloo paratha/q4q5ddbyra3dk4mz0yjb,aloo paratha,3
/content/khana/khana/garlic naan/s0mlmfzw2ppwsumkhqsk,garlic naan,27
/content/khana/khana/medu vada/dknwstixfil9ysgejiy3,medu vada,43
/content/khana/khana/paneer masala/orpvcvxijqz0a1s1imzw,paneer masala,53
/content/khana/khana/biryani/wdrqmao1bgvdwcxm4aro,biryani,10
/content/khana/khana/paneer masala/ubr8lhz1wmskdmivtjer,paneer masala,53
